,,alpha,beta,date,depth,diff,err_dir,err_mag,err_u,err_v,filename,lat,lon,mat_times,mean_diff,num,obs_speed,sdev_diff,sim_speed,start,stop,tide,u_diff,u_obs_speed,u_sim_speed,uobs,usim,vobs,vsim,wind_speed
GP_F_20120605_76CSx_003_NE20,0,0.233457040006,0.936507936508,2012_Jun_05_3D,-26.2044435824,0.633904441118,79.2427985149,0.639610263679,0.119381668433,0.628370357867,GP_F_20120605_76CSx_003_NE20,44.28028562,-66.33954604,735025.514583,0.947624491904,8,2.47975350305,0.1651078505,3.11365794417,82,87,flood,0.633904441118,2.47975350305,3.11365794417,0.0938742806539,0.213255949087,2.47797599974,3.10634635761,NE20
GP_F_20120605_76CSx_003_NE20,1,0.234154296031,0.936507936508,2012_Jun_05_3D,-24.0130207325,1.11003918497,87.8341995839,1.11005592176,0.041950508422,1.10926295543,GP_F_20120605_76CSx_003_NE20,44.280962545,-66.339486865,735025.514931,,8,2.08779821337,,3.19783739835,82,87,flood,1.11003918497,2.08779821337,3.19783739835,0.0930776628644,0.135028171286,2.08572239966,3.19498535509,NE20
GP_F_20120605_76CSx_003_NE20,2,0.234806567817,0.936507936508,2012_Jun_05_3D,-21.0988757615,1.01865357578,-78.3192216529,1.0461989063,-0.211812147066,1.02453295013,GP_F_20120605_76CSx_003_NE20,44.28160464,-66.339446925,735025.515278,,8,2.23304318246,,3.25169675824,82,87,flood,1.01865357578,2.23304318246,3.25169675824,0.166265120123,-0.045547026943,2.22684480028,3.25137775041,NE20
GP_F_20120605_76CSx_003_NE20,3,0.23548133161,0.936507936508,2012_Jun_05_3D,-20.9450024161,0.894173312776,79.4644218548,0.922154528678,0.168612311337,0.906608439861,GP_F_20120605_76CSx_003_NE20,44.282243175,-66.33945279,735025.515625,,8,2.27690892562,,3.17108223839,82,87,flood,0.894173312776,2.27690892562,3.17108223839,-0.246610656342,-0.0779983450054,2.26351440016,3.17012284002,NE20
GP_F_20120605_76CSx_003_NE20,4,0.236156095402,0.936507936508,2012_Jun_05_3D,-19.8480021086,0.909795487397,77.9680522942,0.947504197658,0.197513945431,0.926688969364,GP_F_20120605_76CSx_003_NE20,44.28287785,-66.339476345,735025.515972,,8,2.28055695151,,3.19035243891,82,87,flood,0.909795487397,2.28055695151,3.19035243891,-0.287178984962,-0.0896650395303,2.26240320007,3.18909216943,NE20
GP_F_20120605_76CSx_003_NE20,5,0.236830859195,0.936507936508,2012_Jun_05_3D,-21.7009675099,1.11918094938,-76.3892082328,1.14655867322,-0.2698141257,1.11435951501,GP_F_20120605_76CSx_003_NE20,44.28347988,-66.33948976,735025.516319,,8,2.03259160888,,3.15177255826,82,87,flood,1.11918094938,2.03259160888,3.15177255826,0.0731861383926,-0.196627987308,2.03127359989,3.14563311491,NE20
GP_F_20120605_H_002_NE20,0,0.213888888892,0.936507936508,2012_Jun_05_3D,-25.0562936357,0.45346305812,-54.0628055052,0.57817905193,-0.339332178341,0.468128923303,GP_F_20120605_H_002_NE20,44.27688877,-66.33928088,735025.504514,0.311216632139,9,2.43782726614,0.225137891131,2.89129032426,88,95,flood,0.45346305812,2.43782726614,2.89129032426,0.273683216558,-0.065648961783,2.42241599988,2.89054492319,NE20
GP_F_20120605_H_002_NE20,1,0.214563652685,0.936507936508,2012_Jun_05_3D,-26.6340214852,0.718363897699,-69.6259375104,0.786096833133,-0.273677811342,0.736918371762,GP_F_20120605_H_002_NE20,44.27752655,-66.33917954,735025.504861,,9,2.21653568916,,2.93489958686,88,95,flood,0.718363897699,2.21653568916,2.93489958686,0.286409559707,0.0127317483643,2.19795359947,2.93487197123,NE20
GP_F_20120605_H_002_NE20,2,0.215260908709,0.936507936508,2012_Jun_05_3D,-28.7350314055,0.103209359556,-40.758477782,0.165122158327,-0.125074815481,0.107803607097,GP_F_20120605_H_002_NE20,44.278186625,-66.33910704,735025.505208,,9,2.85512034115,,2.95832970071,88,95,flood,0.103209359556,2.85512034115,2.95832970071,0.16707036662,0.0419955511388,2.85022800054,2.95803160764,NE20
GP_F_20120605_H_002_NE20,3,0.215913180496,0.936507936508,2012_Jun_05_3D,-30.831565598,0.152397408168,-26.9075591333,0.419436270236,-0.374027190003,0.189816874718,GP_F_20120605_H_002_NE20,44.278827045,-66.339030305,735025.505556,,9,2.82464987236,,2.97704728053,88,95,flood,0.152397408168,2.82464987236,2.97704728053,0.466996363391,0.0929691733879,2.78577840074,2.97559527545,NE20
