,,alpha,beta,date,depth,diff,err_dir,err_mag,err_u,err_v,filename,lat,lon,mat_times,mean_diff,num,obs_speed,sdev_diff,sim_speed,start,stop,tide,u_diff,u_obs_speed,u_sim_speed,uobs,usim,vobs,vsim,wind_speed
GP_F_20130808_78_2_003,0,0.188244656525,0.714285714286,2013_Aug_08_3D,-9.82814978274,-0.33843836425,-82.8201716516,0.338526046363,0.0423103191283,-0.335871584034,GP_F_20130808_78_2_003,44.255702924,-66.3403637381,735454.509722,-0.173328202197,16.0,2.17473602171,0.3464151347,1.83629765746,247.0,282.0,flood,-0.33843836425,2.17473602171,1.83629765746,-0.316871001776,-0.274560682648,2.15152725577,1.81565567174,0
GP_F_20130808_78_2_003,1,0.189608913153,0.714285714286,2013_Aug_08_3D,-9.11080804778,-0.268476480477,-57.3023175826,0.295234081511,0.159487305313,-0.248449114166,GP_F_20130808_78_2_003,44.2569403024,-66.3406537939,735454.510417,,16.0,2.62993184497,,2.36145536449,247.0,282.0,flood,-0.268476480477,2.62993184497,2.36145536449,-0.43360382544,-0.274116520127,2.59394086897,2.34549175481,0
GP_F_20130808_78_2_003,2,0.19101864475,0.714285714286,2013_Aug_08_3D,-10.7498291141,-0.409304286101,-38.6806596119,0.628915678184,0.490957625366,-0.393059207194,GP_F_20130808_78_2_003,44.2583942693,-66.3409858849,735454.511111,,16.0,2.52756105557,,2.11825676947,247.0,282.0,flood,-0.409304286101,2.52756105557,2.11825676947,-0.333533156702,0.157424468665,2.50545814633,2.11239893914,0
GP_F_20130808_78_2_003,3,0.192337426179,0.714285714286,2013_Aug_08_3D,-20.2329620636,-1.5343628585,-85.1860877362,1.53558657178,0.128866124263,-1.53016980805,GP_F_20130808_78_2_003,44.2596921651,-66.3411922054,735454.511806,,16.0,2.38403717812,,0.849674319621,247.0,282.0,flood,-1.5343628585,2.38403717812,0.849674319621,-0.143416091564,-0.0145499673008,2.37971954048,0.849549732431,0
GP_F_20130808_78_2_003,4,0.193701682578,0.714285714286,2013_Aug_08_3D,-17.4933203984,-1.10593129825,-77.9498248923,1.11353457816,0.232470604195,-1.08899801421,GP_F_20130808_78_2_003,44.2610015022,-66.3413140783,735454.5125,,16.0,2.23015964801,,1.12422834976,247.0,282.0,flood,-1.10593129825,2.23015964801,1.12422834976,-0.283490611859,-0.0510200076647,2.212068066,1.12307005179,0
GP_F_20130808_78_2_003,5,0.195111414175,0.714285714286,2013_Aug_08_3D,-17.9684606854,-0.561890981601,70.1432761401,0.600027503532,-0.203810887963,-0.564352839049,GP_F_20130808_78_2_003,44.2621943727,-66.3413547724,735454.513194,,16.0,1.81862342548,,1.25673244388,247.0,282.0,flood,-0.561890981601,1.81862342548,1.25673244388,0.0933832479935,-0.11042763997,1.81622430682,1.25187146777,0
GP_F_20130808_78_2_003,6,0.196430195604,0.714285714286,2013_Aug_08_3D,-13.3341174156,-0.470480676631,72.4753356384,0.509218726766,-0.153334070242,-0.485584569969,GP_F_20130808_78_2_003,44.2630088842,-66.3413210772,735454.513889,,16.0,1.89634348116,,1.42586280453,247.0,282.0,flood,-0.470480676631,1.89634348116,1.42586280453,-0.0600312562799,-0.213365326522,1.89539305866,1.40980848869,0
GP_F_20130808_78_2_003,7,0.197794452003,0.714285714286,2013_Aug_08_3D,-9.1841031142,-0.163299666965,-42.3615317326,0.195323527316,0.144326097268,-0.131610250249,GP_F_20130808_78_2_003,44.2639346235,-66.3415239193,735454.514583,,16.0,1.80317981886,,1.63988015189,247.0,282.0,flood,-0.163299666965,1.80317981886,1.63988015189,-0.500252591434,-0.355926494166,1.73239856958,1.60078831934,0
GP_F_20130808_78_2_003,8,0.1992041836,0.714285714286,2013_Aug_08_3D,-12.8696431884,-0.203708160327,81.4271308938,0.214367031513,-0.0319550775944,-0.211971925536,GP_F_20130808_78_2_003,44.2648522323,-66.3418166572,735454.515278,,16.0,1.70888943934,,1.50518127901,247.0,282.0,flood,-0.203708160327,1.70888943934,1.50518127901,-0.250122391463,-0.282077469057,1.69048570096,1.47851377543,0
GP_F_20130808_78_2_003,9,0.200522965029,0.714285714286,2013_Aug_08_3D,-13.9544869991,0.0271512415206,20.4923080637,0.241757715238,0.226459092648,0.0846349350699,GP_F_20130808_78_2_003,44.2656083638,-66.3420489617,735454.515972,,16.0,1.45097941996,,1.47813066148,247.0,282.0,flood,0.0271512415206,1.45097941996,1.47813066148,-0.466889125204,-0.240430032556,1.37381069362,1.45844562869,0
