,,alpha,beta,date,depth,diff,err_dir,err_mag,err_u,err_v,filename,lat,lon,mat_times,mean_diff,num,obs_speed,sdev_diff,sim_speed,start,stop,tide,u_diff,u_obs_speed,u_sim_speed,uobs,usim,vobs,vsim,wind_speed
GP_F_20130801_78_1_001_SE15,8,0.0504531388475,0.650793650794,2013_Aug_02_3D,-14.5934224203,-0.950924891878,-84.9246287873,0.95093026631,0.0841251272157,-0.94720184457,GP_F_20130801_78_1_001_SE15,44.2642668402,-66.3340509497,735447.7375,,6,1.51266033027,,0.561735438387,39,47,flood,-0.950924891878,1.51266033027,0.561735438387,-0.130731938432,-0.0466068112164,1.50700047612,0.559798631552,SE15
GP_F_20130801_78_2_009_SE15,0,0.229465075148,0.650793650794,2013_Aug_02_3D,-10.5547908293,-0.0327608763968,-62.4777655896,0.0344676326205,0.0159272446994,-0.0305669850451,GP_F_20130801_78_2_009_SE15,44.2556133633,-66.3402042724,735447.83125,-0.261640281799,3,1.76168038741,0.34478779373,1.72891951102,13,18,flood,-0.0327608763968,1.76168038741,1.72891951102,-0.293523059216,-0.277595814517,1.73705555499,1.70648856994,SE15
GP_F_20130801_78_2_009_SE15,1,0.230791335016,0.650793650794,2013_Aug_02_3D,-9.3686025646,0.0804935215315,63.5568634393,0.100823850311,0.0448978095088,0.0902753315857,GP_F_20130801_78_2_009_SE15,44.2566541024,-66.340432805,735447.831944,,3,2.10931723103,,2.18981075256,13,18,flood,0.0804935215315,2.10931723103,2.18981075256,-0.416928784501,-0.372030974992,2.06770151854,2.15797685012,SE15
GP_F_20130801_78_2_009_SE15,2,0.232073386459,0.650793650794,2013_Aug_02_3D,-9.6595114916,0.164788819844,29.5004510745,0.417472492363,0.363347943191,0.205576151483,GP_F_20130801_78_2_009_SE15,44.2578105535,-66.3406340126,735447.832639,,3,1.96909828417,,2.13388710402,13,18,flood,0.164788819844,1.96909828417,2.13388710402,-0.400243761356,-0.0368958181652,1.92799195647,2.13356810796,SE15
GP_F_20130801_78_2_009_SE15,3,0.233443854974,0.650793650794,2013_Aug_02_3D,-16.1085079229,-0.57997315524,-43.3892193111,0.797179173121,0.579313245575,-0.547622860698,GP_F_20130801_78_2_009_SE15,44.2589263944,-66.3409103639,735447.833333,,3,2.2241887093,,1.64421555406,13,18,flood,-0.57997315524,2.2241887093,1.64421555406,-0.420247974158,0.159065271417,2.18412615359,1.63650329289,SE15
GP_F_20130801_78_2_009_SE15,4,0.234725906195,0.650793650794,2013_Aug_02_3D,-18.8222966411,-0.478602170287,-77.3029221381,0.486497154367,0.106930347901,-0.474600233781,GP_F_20130801_78_2_009_SE15,44.2599328514,-66.3410399482,735447.834028,,3,1.77372303298,,1.29512086269,13,18,flood,-0.478602170287,1.77372303298,1.29512086269,-0.120068794445,-0.0131384465432,1.7696544528,1.29505421902,SE15
GP_F_20130801_78_2_009_SE15,5,0.236052166285,0.650793650794,2013_Aug_02_3D,-17.1354928924,-0.723787830247,-67.3485194413,0.758456990134,0.29210050308,-0.699953071272,GP_F_20130801_78_2_009_SE15,44.260900165,-66.3411827758,735447.834722,,3,2.05910898711,,1.33532115687,13,18,flood,-0.723787830247,2.05910898711,1.33532115687,-0.313507805247,-0.0214073021675,2.03510262072,1.33514954945,SE15
GP_F_20130801_78_2_001_SE15,0,0.041103006245,0.650793650794,2013_Aug_02_3D,-26.5599965314,-0.586435501951,-84.9085088362,0.586545700879,0.0520538056694,-0.584231341624,GP_F_20130801_78_2_001_SE15,44.2579950392,-66.3339591259,735447.732639,-0.721129451883,25,1.27023683299,0.179362980659,0.683801331041,248,280,flood,-0.586435501951,1.27023683299,0.683801331041,-0.0947240596537,-0.0426702539843,1.26670002937,0.68246868775,SE15
GP_F_20130801_78_2_001_SE15,1,0.042429266113,0.650793650794,2013_Aug_02_3D,-25.4605650787,-0.495471390811,-64.9467859164,0.513718115037,0.217538981881,-0.465384887034,GP_F_20130801_78_2_001_SE15,44.2587153381,-66.3341312483,735447.733333,,25,1.29481631231,,0.799344921496,248,280,flood,-0.495471390811,1.29481631231,0.799344921496,-0.293507575189,-0.0759685933073,1.26111164689,0.795726759857,SE15
GP_F_20130801_78_2_001_SE15,2,0.0437555262032,0.650793650794,2013_Aug_02_3D,-19.9239822465,-0.705587821911,-72.3163449984,0.718923257037,0.218381048039,-0.68495282127,GP_F_20130801_78_2_001_SE15,44.2594626686,-66.3343292288,735447.734028,,25,1.56212077309,,0.856532951181,248,280,flood,-0.705587821911,1.56212077309,0.856532951181,-0.258817026632,-0.0404359785937,1.54053077102,0.855577949747,SE15
