,,alpha,beta,date,depth,diff,err_dir,err_mag,err_u,err_v,filename,lat,lon,mat_times,mean_diff,num,obs_speed,sdev_diff,sim_speed,start,stop,tide,u_diff,u_obs_speed,u_sim_speed,uobs,usim,vobs,vsim,wind_speed
PP_E_20140812_78s_G_005_N03,9,0.576225821055,0.935483870968,2014_Aug_12_3D,-38.3672576138,-0.664283640988,41.6576868185,0.87154907144,0.651159807689,0.579300171567,PP_E_20140812_78s_G_005_N03,44.3859821325,-66.2085495517,735823.703472,,46,-3.09918882531,,-2.43490518432,399,410,ebb,0.664283640988,3.09918882531,2.43490518432,-0.725522729254,-0.0743629215651,-3.01306955516,-2.4337693836,N03
PP_E_20140812_78s_G_005_N03,10,0.577620332878,0.935483870968,2014_Aug_12_3D,-33.3409043088,-1.50999469572,74.0198668146,1.56410088363,0.430603276741,1.50365966635,PP_E_20140812_78s_G_005_N03,44.3841687916,-66.209049616,735823.704167,,46,-3.68549272504,,-2.17549802932,399,410,ebb,1.50999469572,3.68549272504,2.17549802932,-0.286224254727,0.144379022014,-3.67436148226,-2.17070181591,N03
PP_E_20140812_78s_G_005_N03,11,0.578969860463,0.935483870968,2014_Aug_12_3D,-57.2201258857,-2.17770834124,88.7617673338,2.19242448827,0.0473773169724,2.19191252713,PP_E_20140812_78s_G_005_N03,44.3824629067,-66.2091999874,735823.704861,,46,-2.88225952211,,-0.704551180867,399,410,ebb,2.17770834124,2.88225952211,0.704551180867,-0.226323447363,-0.178946130391,-2.8733599931,-0.681447465972,N03
PP_E_20140812_78s_G_001_N03,0,0.489878542436,0.935483870968,2014_Aug_12_3D,-27.888699504,-0.13116952842,65.4883218114,0.143392156986,0.0594903523879,0.130469186622,PP_E_20140812_78s_G_001_N03,44.4009764772,-66.2103574863,735823.659028,-0.109941763011,11,-0.402169584466,0.0691111184371,-0.271000056047,94,99,ebb,0.13116952842,0.402169584466,0.271000056047,-0.0365995663883,0.0228907859996,-0.400500744581,-0.270031557959,N03
PP_E_20140812_78s_G_001_N03,1,0.491228070247,0.935483870968,2014_Aug_12_3D,-27.6182584037,-0.134657177433,62.959778079,0.152128339541,0.0691599587733,0.135498825803,PP_E_20140812_78s_G_001_N03,44.400782981,-66.2103725318,735823.659722,,11,-0.443663003434,,-0.309005826001,94,99,ebb,0.134657177433,0.443663003434,0.309005826001,-0.0332724431203,0.035887515653,-0.4424136132,-0.306914787397,N03
PP_E_20140812_78s_G_001_N03,2,0.492577597832,0.935483870968,2014_Aug_12_3D,-27.1442474078,0.0338163886787,35.5703153909,0.103363947284,-0.0840764669197,-0.0601269765446,PP_E_20140812_78s_G_001_N03,44.4006054522,-66.2104119686,735823.660417,,11,-0.323554407548,,-0.357370796226,94,99,ebb,-0.0338163886787,0.323554407548,0.357370796226,0.136417430726,0.0523409638058,-0.293390080333,-0.353517056877,N03
PP_E_20140812_78s_G_001_N03,3,0.493927125416,0.935483870968,2014_Aug_12_3D,-27.2913689745,-0.0931398962695,-69.727818913,0.0943649556463,-0.0326955920985,0.0885197328931,PP_E_20140812_78s_G_001_N03,44.4004111597,-66.2103638984,735823.661111,,11,-0.480830475692,,-0.387690579423,94,99,ebb,0.0931398962695,0.480830475692,0.387690579423,0.0998179637146,0.0671223716161,-0.470355525613,-0.38183579272,N03
PP_E_20140812_78s_G_001_N03,4,0.495276653227,0.935483870968,2014_Aug_12_3D,-27.4580693146,-0.160949719354,-27.9916051827,0.213836080514,-0.188820759385,0.100362294487,PP_E_20140812_78s_G_001_N03,44.4002055097,-66.2102662912,735823.661806,,11,-0.562419985193,,-0.401470265838,94,99,ebb,0.160949719354,0.562419985193,0.401470265838,0.269509449329,0.080688689944,-0.493640452623,-0.393278158137,N03
PP_E_20140812_78s_G_001_N03,5,0.496626180812,0.935483870968,2014_Aug_12_3D,-29.5706064633,-0.173550645267,-77.8581123458,0.17356027098,-0.0365055118559,0.169677680521,PP_E_20140812_78s_G_001_N03,44.3999588722,-66.210134821,735823.6625,,11,-0.577506025682,,-0.403955380415,94,99,ebb,0.173550645267,0.577506025682,0.403955380415,0.126437064769,0.0899315529129,-0.563495233655,-0.393817553134,N03
PP_F_20140812_78s_G_006_N02,0,0.144388214159,0.983606557377,2014_Aug_12_3D,-37.7026420276,0.287131972914,-53.6233428431,0.418910873366,-0.248452233611,0.337280013398,PP_F_20140812_78s_G_006_N02,44.3872675812,-66.2087267032,735823.48125,-0.41820271407,52,2.63507998961,0.451953081688,2.92221196253,468,474,flood,0.287131972914,2.63507998961,2.92221196253,0.619010386374,0.370558152763,2.56134197116,2.89862198456,N02
