DG_F_20131105_78_3_010_ESE10.mat -65.7664653054 44.6848155884
DG_E_20131105_78_1_003_S5.mat -65.7601425424 44.6803882672
DG_E_20131105_78_3_005_S5.mat -65.7602271996 44.6785976831
DG_E_20131105_78_3_003_S5.mat -65.7610268332 44.6801338764
DG_E_20131105_78_3_017_S5.mat -65.7612252748 44.6782658016
DG_F_20131105_78_2_005_ESE10.mat -65.763906478 44.6729170997
DG_F_20131105_78_3_013_ESE10.mat -65.7669742126 44.6845127083
DG_E_20131105_78_2_011_S5.mat -65.7622568775 44.6793786669
DG_E_20131105_78_1_015_S5.mat -65.7601635391 44.6801719721
DG_E_20131105_78_1_016_S5.mat -65.760276108 44.6794509189
DG_E_20131105_78_2_003_S5.mat -65.761635988 44.679801031
DG_E_20131105_78_3_015_S5.mat -65.7595678791 44.6788035007
DG_E_20131105_78_3_009_S5.mat -65.7609365601 44.677313827
DG_F_20131105_78_1_013_ESE10.mat -65.7644086378 44.6847936278
DG_E_20131105_78_2_010_S5.mat -65.7633865485 44.6796637354
DG_E_20131105_78_2_014_S5.mat -65.7598672807 44.6799912583
DG_E_20131105_78_3_001_S5.mat -65.7622479089 44.6737374784
DG_E_20131105_78_1_009_S5.mat -65.7608729415 44.6780487522
DG_E_20131105_78_3_010_S5.mat -65.7629869413 44.6807826776
DG_F_20131105_78_2_004_ESE10.mat -65.7636336889 44.682595809
DG_F_20131105_78_2_013_ESE10.mat -65.7660995191 44.6846913686
DG_E_20131105_78_2_018_S5.mat -65.7607576903 44.6793932095
DG_F_20131105_78_2_001_ESE10.mat -65.7643646747 44.6850222861
DG_F_20131105_78_2_010_ESE10.mat -65.7655722974 44.6849220386
DG_E_20131105_78_2_016_S5.mat -65.7608820358 44.6795424912
DG_F_20131105_78_1_010_ESE10.mat -65.7644189894 44.6848626528
DG_F_20131105_78_1_012_ESE10.mat -65.765246409 44.6846965235
DG_E_20131105_78_1_017_S5.mat -65.7600842044 44.6802135883
DG_F_20131105_78_3_011_ESE10.mat -65.7658354891 44.6827322245
DG_E_20131105_78_1_001_S5.mat -65.7602528483 44.6750921616
DG_E_20131105_78_1_012_S5.mat -65.7605836401 44.6808128944
DG_F_20131105_78_3_003_ESE10.mat -65.7656794181 44.6838615602
DG_E_20131105_78_1_011_S5.mat -65.7620961964 44.6802616166
DG_F_20131105_78_3_001_ESE10.mat -65.7634160528 44.6850060252
DG_E_20131105_78_1_007_S5.mat -65.7600655966 44.6792453527
DG_E_20131105_78_1_013_S5.mat -65.7602699893 44.6811531577
DG_F_20131105_78_1_008_ESE10.mat -65.7642435981 44.6840012446
DG_E_20131105_78_2_004_S5.mat -65.7632183237 44.6798898792
DG_E_20131105_78_2_009_S5.mat -65.7608082332 44.6776885819
DG_E_20131105_78_3_016_S5.mat -65.7614302123 44.6790195024
DG_E_20131105_78_1_006_S5.mat -65.7644709572 44.6764076594
DG_F_20131105_78_3_002_ESE10.mat -65.763800405 44.6825634548
DG_F_20131105_78_2_014_ESE10.mat -65.766345989 44.6832879866
DG_E_20131105_78_2_017_S5.mat -65.7606521202 44.6787300752
DG_E_20131105_78_3_013_S5.mat -65.761635527 44.6795215784
DG_F_20131105_78_1_006_ESE10.mat -65.7635236764 44.6836176887
DG_F_20131105_78_2_006_ESE10.mat -65.7645064965 44.6834590612
DG_F_20131105_78_2_003_ESE10.mat -65.7662459509 44.6837314311
DG_F_20131105_78_2_002_ESE10.mat -65.7651351392 44.6829304565
DG_E_20131105_78_1_005_S5.mat -65.7597705116 44.6791011421
DG_F_20131105_78_3_008_ESE10.mat -65.7662810292 44.6840296173
DG_E_20131105_78_3_002_S5.mat -65.7639530394 44.6792237693
DG_E_20131105_78_1_010_S5.mat -65.7626594603 44.6817479376
DG_F_20131105_78_3_004_ESE10.mat -65.7647440815 44.6827448392
DG_E_20131105_78_3_006_S5.mat -65.7640523231 44.6765219048
DG_E_20131105_78_2_005_S5.mat -65.760877342 44.6779955691
DG_F_20131105_78_1_002_ESE10.mat -65.7647089195 44.6828789497
DG_F_20131105_78_1_001_ESE10.mat -65.7652691659 44.6850270219
DG_E_20131105_78_2_015_S5.mat -65.7603986934 44.6781769954
DG_E_20131105_78_2_002_S5.mat -65.7633053698 44.6798845567
DG_F_20131105_78_2_007_ESE10.mat -65.7661143132 44.6845575934
DG_F_20131105_78_3_009_ESE10.mat -65.7655607723 44.6855025692
DG_E_20131105_78_3_008_S5.mat -65.760504934 44.6771715442
DG_E_20131105_78_1_008_S5.mat -65.7597747864 44.6779883187
